step,true_x,true_z,true_vx,true_vz,true_theta,true_theta_dot,true_fuel,est_x,est_z,est_vx,est_vz,est_theta,est_theta_dot,est_fuel,err_x,err_z,err_vx,err_vz,err_theta,err_theta_dot,err_fuel
141,-0.11901656820003,211.19908621868385,-0.011079828859265253,-5.839580883407311,-0.052962429898499426,0.07183207075469358,95.46291162761376,-0.12492871274454925,211.19594758342967,-0.02287151036361735,-5.832996176726044,-0.053085863483580464,0.0704255063751116,95.46948298556944,-0.005912144544519257,-0.00313863525417446,-0.011791681504352097,0.006584706681266539,-0.00012343358508103836,-0.0014065643795819899,0.006571357955678536
142,-0.11966364948735514,210.90711159654714,-0.014492151300511815,-5.839387978100991,-0.04911776279237622,0.08195461349023454,95.43067804023437,-0.13102683658602252,210.91188268548976,-0.016456232362939152,-5.8401331822671585,-0.04893566582867637,0.08136868638864549,95.44102541767262,-0.011363187098667377,0.004771088942618462,-0.001964081062427337,-0.0007452041661677455,0.00018209696369985567,-0.0005859271015890566,0.01034737743825076
143,-0.12050570660090007,210.61516012052255,-0.018840589447550397,-5.838653894094855,-0.04480724233324971,0.09046620487482603,95.3984129675724,-0.12877332635253763,210.62328592332153,-0.0002448966669511346,-5.854662522958283,-0.044259734941380025,0.08925510006045734,95.40664717804182,-0.008267619751637562,0.008125802798986115,0.018595692780599263,-0.016008628863428243,0.0005475073918696852,-0.0012111048143686881,0.008234210469424852
144,-0.12166402371063599,210.3254123133609,-0.02704179661132444,-5.751259669801409,-0.040087105625813475,0.09833926342262322,95.36039333827595,-0.12163395842067731,210.33433019177673,-0.016657122971189486,-5.771962886027403,-0.03971730477891455,0.09996179076580315,95.3638554507926,3.0065289958677854e-05,0.00891787841581504,0.010384673640134953,-0.020703216225993692,0.0003698008468989225,0.0016225273431799275,0.003462112516643856
145,-0.12322656945905432,210.03780176609547,-0.03505398107774303,-5.753141560486376,-0.0350459905930485,0.10330533788797588,95.32830074302262,-0.11735726186706175,210.05004787071752,-0.03895334568269147,-5.775998936862359,-0.038466507542797235,0.10285301100751341,95.33377827233895,0.00586930759199257,0.01224610462205078,-0.003899364604948441,-0.022857376375982952,-0.0034205169497487364,-0.0004523268804624697,0.005477529316323171
146,-0.12471805999277055,209.75010683941142,-0.024163781939767905,-5.754651371275487,-0.029560286044545706,0.1161228440521359,95.29618566537556,-0.12754306739116586,209.77415303559565,-0.030658538860452764,-5.7616361913462315,-0.03013759926014714,0.11760432569816341,95.30594920613991,-0.0028250073983953072,0.024046196184229984,-0.006494756920684859,-0.006984820070744746,-0.0005773132156014354,0.001481481646027516,0.009763540764353706
147,-0.12573529827988295,209.4623289625165,-0.016039318316647337,-5.75645682189266,-0.02351232105720317,0.12579575544156565,95.26410010934993,-0.12724595921498438,209.47269485691692,-0.025500364909048143,-5.760581184926276,-0.022642918422219882,0.12388643621780296,95.26922870329858,-0.0015106609351014377,0.010365894400422349,-0.009461046592400806,-0.004124363033616518,0.0008694026349832865,-0.0019093192237626955,0.005128593948654725
148,-0.12643784715759745,209.17446661298482,-0.011541676050402374,-5.758028010676303,-0.01704938035363978,0.1327218727009699,95.23200655931304,-0.1278437365509028,209.18035329220527,-0.022085912231900994,-5.771969011429391,-0.017832648075198243,0.13092020150621783,95.23313749052815,-0.001405889393305354,0.005886679220452606,-0.01054423618149862,-0.01394100075308824,-0.000783267721558463,-0.0018016711947520803,0.0011309312151155382
149,-0.12693038239787865,208.88654394438737,-0.007613552434669216,-5.758869439706102,-0.010284955478750572,0.13785512229459843,95.19987035017006,-0.1337460530228639,208.8836671010922,-0.004691858255778043,-5.758744904331613,-0.010705411815014276,0.13830155382225673,95.20071972533809,-0.006815670624985254,-0.002876843295183562,0.0029216941788911734,0.0001245353744891986,-0.000420456336263704,0.0004464315276583031,0.0008493751680305195
150,-0.12763624236725157,208.59856539634123,-0.020074210550481773,-5.7602415527203235,-0.0035369305972921157,0.13206587296373984,95.16776002801079,-0.13173510031220703,208.60482397154394,-0.00970498928578321,-5.7456122860112915,-0.0041269458760857525,0.13315750216426403,95.16699003166377,-0.0040988579449554585,0.006258575202707561,0.010369221264698563,0.014629266709031974,-0.0005900152787936368,0.0010916292005241912,-0.0007699963470173543
151,-0.1286432973378696,208.31051659625484,-0.01967509871460186,-5.761696946828672,0.003071439974177569,0.1322689498950476,95.13567654961194,-0.1331458495098445,208.3209404468823,-0.03007439695098255,-5.771781443399351,0.0007518354705280395,0.13319937129001672,95.13460681800032,-0.0045025521719748995,0.010423850627461206,-0.01039929823638069,-0.01008449657067878,-0.0023196045036495295,0.0009304213949691276,-0.00106973161162216
152,-0.1292016769229415,208.02242186219866,-0.0021129445428578093,-5.76209817560778,0.009855341989746538,0.13908713072771114,95.10350865198271,-0.14395521563390318,208.02376248210055,0.009524288112209175,-5.7614027587600845,0.009664868921369862,0.13814969436938643,95.1012129427213,-0.014753538710961689,0.0013406199018959342,0.011637232655066984,0.0006954168476953626,-0.00019047306837667588,-0.0009374363583247169,-0.0022957092614035446
153,-0.12937751811990786,207.73430897037915,-0.004368025316128777,-5.762400054743673,0.01668960116813683,0.13428323640790055,95.0713587551401,-0.13925379639778993,207.7242672098706,-0.02078863751517261,-5.772624722527741,0.01826219032493892,0.13480535185858222,95.06361176689038,-0.009876278277882067,-0.010041760508556763,-0.016420612199043835,-0.010224667784068053,0.0015725891568020914,0.0005221154506816761,-0.007746988249721198
154,-0.1291840120776767,207.44619661372187,0.012647690599555294,-5.762093008119479,0.023417709912270414,0.1348411133574428,95.03916656992985,-0.13370104198719915,207.43727806602473,0.019139562597841036,-5.761310769444902,0.02294725247794238,0.13410265819129197,95.03449484481783,-0.004517029909522435,-0.008918547697135182,0.006491871998285742,0.0007822386745770515,-0.0004704574343280324,-0.0007384551661508421,-0.004671725112018521
155,-0.12874281887285483,207.15809533399857,0.005526720640364172,-5.761937570113986,0.02992140711400867,0.1253067747120875,95.00699488967298,-0.1365012035667845,207.157535057371,-0.0034089641199089686,-5.773386844931121,0.031008640965282552,0.12533658826943556,95.00340318176781,-0.007758384693929671,-0.0005602766275671911,-0.00893568476027314,-0.011449274817135091,0.0010872338512738812,2.981355734804625e-05,-0.003591707905172825
156,-0.12820889250789974,206.87216426346907,0.016415149505132717,-5.675322087570565,0.036070881515849564,0.12067220136154827,94.96909334395023,-0.12853195458387123,206.87744840775665,0.02568347662082464,-5.668965240165344,0.03366910138709889,0.11953103581713032,94.96563901205616,-0.00032306207597149195,0.005284144287571735,0.009268327115691921,0.006356847405221799,-0.002401780128750676,-0.0011411655444179547,-0.00345433189407629
157,-0.12758038263400912,206.5883109853041,0.009184303889785495,-5.67878697773146,0.041776923387078,0.1075694734875892,94.93716149719253,-0.13297575303874698,206.5801702001293,0.016285819140740943,-5.679997379196161,0.04118651805886664,0.10664917231534746,94.94055903245363,-0.005395370404737865,-0.008140785174816756,0.007101515250955448,-0.001210401464700972,-0.000590405328211363,-0.000920301172241747,0.0033975352611008702
158,-0.12745450006087766,206.30430188199244,-0.0037453702396469096,-5.681554182820279,0.046766160188364464,0.09199999856386917,94.90518596337415,-0.13266677157082046,206.3021182214,-0.013387840851810285,-5.679564221302607,0.04667699289749638,0.09301071057312275,94.90953000203689,-0.005212271509942801,-0.002183660592436354,-0.009642470612163376,0.0019899615176717234,-8.916729086808073e-05,0.001010712009253581,0.004344038662736693
159,-0.12749238436401114,206.0201625912375,0.002581380221550223,-5.684007099394412,0.05114055676691941,0.08297586457832849,94.87320108572129,-0.12703059547499765,206.02212021440775,0.014960474030831224,-5.698243174185567,0.051300179988329475,0.0832093193261958,94.87675583601917,0.00046178888901349247,0.001957623170255829,0.012379093809281,-0.014236074791154962,0.00015962322141006846,0.0002334547478673038,0.003554750297880105
160,-0.12727494771961398,205.73592680659792,0.006429164762566213,-5.6854128813829305,0.055022104337980784,0.0722860382641266,94.84115326003962,-0.11873287566827916,205.74183987119693,0.0070692736953653565,-5.67613515597284,0.05415614420168913,0.06979357282782803,94.84301540952222,0.008542072051334823,0.005913064599013751,0.0006401089327991438,0.009277725410090198,-0.0008659601362916575,-0.00249246543629858,0.0018621494826049911
161,-0.1268478624662576,205.45160317445206,0.010921838079409324,-5.68752049555316,0.05834874761257735,0.06077969271973603,94.80915741647682,-0.12545993783169523,205.46204998576943,0.014676155860560286,-5.685518265408586,0.059344269869440414,0.06027492248773268,94.8149696661046,0.0013879246345623597,0.010446811317365245,0.0037543177811509617,0.0020022301445745683,0.0009955222568630642,-0.0005047702320033487,0.005812249627780375
162,-0.12626306055953893,205.16719069532425,0.012688614329232626,-5.688965582396932,0.06105630060223483,0.04752242686656337,94.7771240377628,-0.11587160826938277,205.1752855588932,0.0050889557949090995,-5.676325335001433,0.05986697224153392,0.04780681574026759,94.78074170856455,0.010391452290156158,0.008094863568942401,-0.007599658534323527,0.01264024739549896,-0.00118932836070091,0.00028438887370422355,0.003617670801745021
163,-0.12557633255994188,204.88270211697466,0.014945200810574565,-5.690564622606677,0.06310070124093059,0.03425359868126712,94.74510601292924,-0.12431319562666511,204.8822588169381,0.011542872483862574,-5.70150926251399,0.0640265382520484,0.035461767297689004,94.74785341363828,0.0012631369332767733,-0.00044330003655090877,-0.0034023283267119904,-0.010944639907313203,0.0009258370111178138,0.0012081686164218813,0.0027474007090404484
164,-0.12470744508513454,204.60030587105112,0.01993112255240782,-5.605292061913509,0.06438284989166838,0.017032347348244627,94.70734139298467,-0.12683663210420776,204.60790696000248,0.014679481256885797,-5.620120392034788,0.06418457145726864,0.017481227458202,94.7118468931966,-0.00212918701907322,0.007601088951361135,-0.005251641295522023,-0.014828330121278377,-0.00019827843439974846,0.0004488801099573718,0.004505500211919866
165,-0.12365901557610989,204.3199498334891,0.02204542281733575,-5.608935210602268,0.06487473209190597,0.0026429406612590474,94.67546082494667,-0.11311778694220712,204.3334086857,0.01635983922105907,-5.603839238168674,0.06463497167603771,0.003060035603617902,94.67809433243836,0.010541228633902777,0.013458852210902705,-0.005685583596276678,0.005095972433593943,-0.00023976041586826202,0.0004170949423588548,0.0026335074916943313
166,-0.122492173238076,204.03940023766782,0.02460973281036965,-5.6130340944947354,0.06464693766353284,-0.01175471779618436,94.64361612115029,-0.1189090953454233,204.04866717235635,0.026387101885843076,-5.6022264147916,0.06458603476416691,-0.011741589646252885,94.64324106953894,0.0035830778926527057,0.009266934688525907,0.001777369075473427,0.010807679703135342,-6.090289936593052e-05,1.3128149931474625e-05,-0.0003750516113427693
167,-0.12120811470649707,203.75865003846963,0.026676738947042474,-5.616959190758925,0.06370321440967373,-0.025994212358179974,94.61176564460071,-0.12462208171957664,203.7564044190931,0.03126534787982373,-5.609314651017558,0.0636450343446362,-0.026351208509289827,94.60797821936742,-0.003413967013079569,-0.0022456193765378885,0.0045886089327812525,0.007644539741366252,-5.818006503753581e-05,-0.0003569961511098521,-0.003787425233284125
168,-0.1197967940282633,203.47771725621405,0.02964370819756211,-5.620337249963458,0.06205950055188665,-0.039754341953303206,94.57988459074795,-0.12438053784008593,203.47813131156994,0.023501236600454042,-5.602788175321652,0.062140153328493763,-0.04047506199583698,94.57174220132691,-0.004583743811822624,0.00041405535588978637,-0.006142471597108068,0.017549074641806328,8.065277660711245e-05,-0.0007207200425337762,-0.008142389421038843
169,-0.11821745059762899,203.19661437371434,0.033343727022613255,-5.623762755180314,0.059746007779665516,-0.05278536893554217,94.54801217342415,-0.11078888305355897,203.1877652403437,0.03874794033885501,-5.6256423518396135,0.05975726763900546,-0.05248664670175808,94.53945343722505,0.007428567544070022,-0.008849133370631534,0.005404213316241753,-0.0018795966592994873,1.1259859339945999e-05,0.0002987222337840906,-0.008558736199105965
170,-0.11645680811440574,202.91537070043654,0.03684468062455996,-5.625968627393877,0.05680240774377668,-0.06495863250001135,94.51606452498586,-0.11215841535558917,202.9095974522161,0.026071792106926884,-5.622037627801323,0.055150549876533006,-0.06641254708659614,94.50901406487262,0.004298392758816577,-0.005773248220435789,-0.010772888517633073,0.003930999592554052,-0.0016518578672436723,-0.0014539145865847813,-0.007050460113248391
171,-0.11447307465880155,202.6340184926194,0.04222230123516425,-5.628102556080321,0.05329616567695061,-0.07529105017303121,94.48411637373313,-0.12363172973015014,202.64572719296274,0.061419266299428066,-5.624048274198231,0.05323347038067272,-0.07467594635934248,94.48152677877087,-0.009158655071348595,0.011708700343348255,0.019196965064263813,0.004054281882089228,-6.269529627789261e-05,0.0006151038136887332,-0.0025895949622594117
172,-0.11261976233983817,202.35256502381856,0.03157210995206683,-5.630030702240582,0.049084567406139874,-0.09317288065939831,94.45215226865842,-0.11865010553668702,202.36788855649553,0.024660456728296365,-5.636815095083438,0.04911009005055966,-0.09273117022813386,94.44975717786511,-0.00603034319684885,0.015323532676973173,-0.006911653223770464,-0.00678439284285659,2.552264441978841e-05,0.00044171043126445264,-0.0023950907933141252
173,-0.11085732038287184,202.07317322189235,0.03846047980369509,-5.545641476533478,0.044193818569766535,-0.10245707279553518,94.4144930483288,-0.11157507075808892,202.07927824906824,0.05520819329537954,-5.554565022197132,0.04450883750294077,-0.10429008333793226,94.41345462774957,-0.0007177503752170827,0.006105027175891564,0.016747713491684454,-0.008923545663654053,0.0003150189331742326,-0.0018330105423970816,-0.0010384205792206558
174,-0.10907649007384373,201.79577888363332,0.032334428596102416,-5.550126333311874,0.03871135731568946,-0.11684137736754784,94.3827034013697,-0.11179899645763627,201.8020206460141,0.039999733471243325,-5.539750201778738,0.03940834035341734,-0.11649898117390312,94.37961522782525,-0.002722506383792539,0.00624176238079599,0.007665304875140909,0.010376131533135435,0.0006969830377278746,0.00034239619364472007,-0.0030881735444410197
175,-0.10762716310470384,201.5181511458733,0.02514653686046611,-5.55497710099157,0.0325597957816728,-0.12922108399311866,94.35094530805974,-0.10286340213590249,201.5202739827725,0.02531990320713239,-5.545131596164154,0.03241965659770063,-0.12747678256832445,94.34572039265062,0.0047637609688013505,0.002122836899189906,0.0001733663466662802,0.009845504827415752,-0.0001401391839721683,0.0017443014247942035,-0.005224915409115738
176,-0.10608299188452615,201.2402909378575,0.03609862265674979,-5.5594049852153695,0.02605847396567028,-0.1308317886469822,94.31916183461328,-0.10876483084126258,201.24761675761135,0.043318055329151756,-5.569244058886653,0.02602689542354586,-0.13114867007476422,94.31663481756274,-0.002681838956736432,0.007325819753845053,0.007219432672401965,-0.009839073671283671,-3.157854212441913e-05,-0.0003168814277820231,-0.0025270170505393708
177,-0.10436843838773234,200.9622440076779,0.031942434375699526,-5.562463201344098,0.019327691612445474,-0.13839950548201002,94.28730015274581,-0.10303579220650586,200.9620751716026,0.025783911554113498,-5.537681755625348,0.019573610877152703,-0.13636601017501376,94.2865793901627,0.001332646181226485,-0.00016883607528939137,-0.006158522821586028,0.02478144571874985,0.00024591926470722905,0.002033495306996258,-0.000720762583114265
178,-0.10282293421397687,200.68401725102163,0.029312204226781678,-5.566596149669666,0.01227859475924566,-0.14356436864598252,94.25551593051577,-0.09990156792099042,200.67314936598888,0.009911411256497403,-5.5754760745967875,0.012076809936408583,-0.1450278365136761,94.25473895953964,0.0029213662929864492,-0.010867885032752156,-0.019400792970284277,-0.008879924927121863,-0.00020178482283707624,-0.0014634678676935797,-0.0007769709761333843
179,-0.10135265486679074,200.40563047274085,0.028915925129606015,-5.568861829207543,0.0050407622039007685,-0.14594893356781313,94.22361468487091,-0.09820338782039122,200.4004616233197,0.0068339591279791825,-5.5597123894188645,0.00395596685031796,-0.14701880617559374,94.22643319669329,0.0031492670463995204,-0.005168849421153254,-0.022081966001626832,0.009149439788678215,-0.0010847953535828084,-0.0010698726077806031,0.0028185118223831296
180,-0.09981399950592588,200.1271196670424,0.032043561645882825,-5.5715541830489075,-0.0022440172653890667,-0.14544224520378027,94.19174700533758,-0.09191928147540045,200.12438533014182,0.024051502969688443,-5.546839096075217,-0.0016624908254128101,-0.14544618705844248,94.19314543751135,0.007894718030525438,-0.002734336900573453,-0.007992058676194382,0.02471508697369007,0.0005815264399762566,-3.941854662209421e-06,0.0013984321737723349
181,-0.09856697572556519,199.8484613957047,0.017240783914096364,-5.574780724441783,-0.00966109929514947,-0.1512410359866359,94.15990540443516,-0.10356586473990288,199.84462344940263,0.021806238001192246,-5.573936746743909,-0.009268255332824715,-0.14982703323429888,94.15734879513856,-0.00499888901433769,-0.0038379463020703497,0.004565454087095883,0.000843977697873477,0.00039284396232475496,0.0014140027523370235,-0.002556609296604506
182,-0.09804883850369656,199.5718111963808,0.00275980561619865,-5.491252261731912,-0.017312871162911622,-0.15482983872385017,94.12234376108515,-0.10094750379976794,199.5698443702182,0.011676730114338674,-5.502764307563217,-0.016373860802664897,-0.15260611249782743,94.11455140673101,-0.0028986652960713843,-0.00196682616260091,0.008916924498140024,-0.011512045831304718,0.0009390103602467254,0.0022237262260227375,-0.007792354354137387
183,-0.0981568414623376,199.29713129960194,-0.007700662099125259,-5.495943452655126,-0.02506621383866766,-0.15530386830639137,94.09060750837764,-0.09388717637130344,199.3077326093499,-0.0008537008024010603,-5.491164496868794,-0.024995197329047425,-0.15464600218165525,94.0812060949431,0.004269665091034158,0.010601309747954701,0.0068469612967241985,0.004778955786332695,7.101650962023504e-05,0.0006578661247361173,-0.009401413434545702
184,-0.09829183486191488,199.02221105797193,0.0016990974299140194,-5.5008412038054,-0.03256276680210094,-0.14455825023094,94.05889452597894,-0.10623997081887136,199.0363000610834,0.006928310850315416,-5.503736868794935,-0.03272518808455205,-0.14244898142704787,94.0578466817146,-0.007948135956956481,0.014089003111479315,0.005229213420401397,-0.002895664989534197,-0.00016242128245110704,0.002109268803892117,-0.001047844264348896
185,-0.09830084600322289,198.7470668534473,-0.0026286099342805076,-5.504920502069489,-0.03966147651053239,-0.1393901381063178,94.02713491448431,-0.1031265867279216,198.75559211162445,0.0033757613849776788,-5.508405810457263,-0.039681320325569036,-0.13847502562889852,94.0290222683036,-0.004825740724698713,0.008525258177144224,0.006004371319258186,-0.0034853083877735003,-1.9843815036647838e-05,0.0009151124774192942,0.0018873538192991646
186,-0.09853893921856627,198.47173042466412,-0.007439671245685274,-5.508528119459774,-0.046441664796420895,-0.13181739332922257,93.99535120734426,-0.09741408059349739,198.47826963849357,-0.01044752260669797,-5.509697016580362,-0.04760590770017892,-0.13021114488002744,93.99736369743674,0.001124858625068878,0.006539213829455548,-0.003007851361012696,-0.0011688971205883192,-0.0011642429037580226,0.00160624844919513,0.0020124900924827216
187,-0.09893234572175694,198.19622148938438,-0.008805633724387064,-5.511817855015892,-0.05277494844305007,-0.12151395253594455,93.9635535303014,-0.10874623123470427,198.2042872650885,0.004118862050781803,-5.506880775963917,-0.05161628328322365,-0.12235652350961894,93.96405111956636,-0.009813885512947332,0.008065775704125144,0.012924495775168868,0.004937079051974713,0.0011586651598264192,-0.0008425709736743919,0.0004975892649667912
188,-0.09937360344561431,197.92055092593634,-0.009309915621553918,-5.514993305133337,-0.05856110861604512,-0.10993245438385735,93.9317538531297,-0.10644601336005428,197.9201709406082,-0.005318459898127772,-5.522305836140088,-0.05605530440430195,-0.11069007872230277,93.93070982388285,-0.00707240991443997,-0.0003799853281520882,0.003991455723426146,-0.007312531006751222,0.002505804211743165,-0.0007576243384454229,-0.001044029246855871
189,-0.09990449620420115,197.64687570106855,-0.012410484600406243,-5.43202373223415,-0.06367371446493829,-0.09457177957186963,93.89427935484123,-0.11373140800453778,197.64361200588124,-0.0006353012521307507,-5.4161860401501825,-0.0635162045842077,-0.09414941092262578,93.89138717917072,-0.013826911800336628,-0.003263695187314397,0.011775183348275493,0.015837692083967347,0.0001575098807305858,0.00042236864924384554,-0.0028921756705102553
190,-0.10051616096886735,197.37510698520126,-0.012403098248944937,-5.438709774453781,-0.06801883157787708,-0.07923290494568233,93.8627141376619,-0.10944925218389122,197.37172497297058,-0.01946721188895317,-5.44411527853004,-0.06843763331500075,-0.08043575221679551,93.86330373936272,-0.008933091215023864,-0.003382012230673581,-0.0070641136400082325,-0.005405504076258616,-0.0004188017371236641,-0.0012028472711131805,0.0005896017008240051
191,-0.1009698231100812,197.10303984399525,-0.00602833531561733,-5.4439602290369224,-0.0715553335099256,-0.06222717233625816,93.83106007859575,-0.10387174857339207,197.09975665154542,-0.0022229063580935064,-5.4428834286781695,-0.07215954817226411,-0.06255853841422394,93.83419202982991,-0.0029019254633108754,-0.0032831924498282206,0.0038054289575238237,0.0010768003587529051,-0.0006042146623385092,-0.0003313660779657862,0.0031319512341525524
192,-0.10113486670702884,196.8307149958261,-0.0007877063218287,-5.449018063679936,-0.07421628444923685,-0.04421086523619153,93.79939899535013,-0.12114508065126514,196.83388333035148,-0.007480463536967824,-5.433275449517513,-0.07527843955790336,-0.04397440528699804,93.79940585720004,-0.0200102139442363,0.003168334525383898,-0.006692757215139124,0.01574261416242262,-0.0010621551086665154,0.00023645994919348906,6.861849911388163e-06
193,-0.10105157401701927,196.55813263144458,0.003979560351737214,-5.454260918808892,-0.07595349092077743,-0.0252773936254317,93.76775560182813,-0.11022989003699553,196.55771857928178,-0.000516232459336058,-5.447012993653497,-0.07711165692047084,-0.02619244083925698,93.77288371927887,-0.009178316019976263,-0.000414052162795997,-0.004495792811073272,0.007247925155394519,-0.001158165999693414,-0.0009150472138252791,0.005128117450738046
194,-0.10079745093030526,196.28530912526654,0.006122524413932032,-5.458664390076218,-0.07673375816659668,-0.005933296207338484,93.73606264153378,-0.10341348265879016,196.28207069505154,0.0021182863519409647,-5.4605398512374785,-0.07888493978506306,-0.006538776298965611,93.74525842759091,-0.002616031728484902,-0.0032384302149921496,-0.004004238061991067,-0.0018754611612603611,-0.0021511816184663773,-0.0006054800916271271,0.009195786057134114
195,-0.10034554360302561,196.01228603034562,0.011968633915915397,-5.462245205412179,-0.07653694782790743,0.013805709754908552,93.70432092835607,-0.10687794176566683,196.0187827172932,0.001359092143877927,-5.465942018547019,-0.0768873130859915,0.013524139093085589,93.71101111434751,-0.006532398162641215,0.006496686947571106,-0.010609541772037469,-0.003696813134840049,-0.00035036525808407326,-0.00028157066182296284,0.006690185991445219
196,-0.09966461267687367,195.74122375041995,0.015386061365870986,-5.380251568546798,-0.07529276469153748,0.03596161569988947,93.6669492286927,-0.10001948422630404,195.74316721728692,0.03387659883323714,-5.372278562868179,-0.07402651330872523,0.037130398982175475,93.6698895643803,-0.0003548715494303689,0.0019434668669759958,0.018490537467366154,0.007973005678619138,0.0012662513828122501,0.0011687832822860067,0.0029403356875974396
197,-0.09889898780390938,195.47203567310345,0.015416917673542575,-5.387256491560195,-0.07306289008662872,0.05323336849646075,93.63543656811012,-0.09425477579611963,195.4789907457811,0.012363502387642732,-5.3879310047901265,-0.07353925508121462,0.0527001824151995,93.6375052329105,0.00464421200778975,0.006955072677641283,-0.0030534152858998423,-0.000674513229931506,-0.00047636499458589276,-0.0005331860812612527,0.002068664800376041
198,-0.09811250572277831,195.20251983594727,0.016289262021796504,-5.3933625577612005,-0.06997552934909297,0.0702610610049693,93.60387063304029,-0.08971329329370169,195.19460397719726,0.010147842278927437,-5.396710363324483,-0.0695417996528116,0.07186769336415948,93.60547123475598,0.008399212429076625,-0.00791585875001033,-0.006141419742869067,-0.0033478055632825132,0.0004337296962813736,0.0016066323591901743,0.0016006017156939834
199,-0.09728514909313667,194.93271428573695,0.0171170598664542,-5.398844196069369,-0.06607664468120908,0.08569432571038639,93.57226947196153,-0.089257423466677,194.928231655619,0.030009861238309905,-5.397678347495553,-0.06587325642227615,0.08473353052242977,93.57318631998851,0.008027725626459661,-0.004482630117962572,0.012892801371855705,0.001165848573815964,0.00020338825893292944,-0.0009607951879566229,0.0009168480269750034
200,-0.09640736840788175,194.66264144919333,0.01836506204204173,-5.4040531481376295,-0.061443677752574144,0.0996243514350109,93.54065598232977,-0.08964342942034248,194.6549084706025,0.040976493444137285,-5.404745195143604,-0.06009272135593724,0.10098814422070229,93.54372500144787,0.00676393898753927,-0.007732978590837547,0.022611431402095556,-0.000692047005974139,0.0013509563966369043,0.0013637927856913895,0.0030690191181008686
201,-0.09560435144105293,194.3923214386341,0.01417856147373759,-5.408729082548752,-0.05617009899588822,0.1113187988324261,93.5090122739075,-0.09015582746582866,194.38575385312635,0.0006258144383679831,-5.415412879640806,-0.05709931837070359,0.11162365499344007,93.51216523799553,0.005448523975224273,-0.006567585507752938,-0.013552747035369607,-0.0066837970920543555,-0.0009292193748153682,0.00030485616101397217,0.003152964088030785
202,-0.09495457077217104,194.1217850232278,0.012281455190377988,-5.412709696215219,-0.050336494467489314,0.12202538230353029,93.47732887120614,-0.0940313247278858,194.11062447084186,-0.0009430171621082936,-5.415732301465051,-0.049603316615780546,0.12226735325268974,93.48006646229032,0.0009232460442852308,-0.011160552385945266,-0.01322447235248628,-0.003022605249832111,0.0007331778517087675,0.0002419709491594535,0.0027375910841840323
203,-0.0945205711107358,193.85318092503803,0.005678031944584639,-5.331451149639929,-0.04400049801254108,0.131414475894399,93.44004132504318,-0.10553817679684527,193.85205370061854,0.020007213721301362,-5.324422654577122,-0.04431663499782079,0.13335781908532643,93.44004882021676,-0.011017605686109475,-0.0011272244194913128,0.014329181776716722,0.0070284950628076714,-0.00031613698527971357,0.0019433431909274268,7.495173576899106e-06
204,-0.09442992006200239,193.58641849512708,-0.0015162506338247863,-5.339022708310791,-0.03728239093227009,0.1373098073164403,93.4085940913335,-0.08613269582673998,193.58277573258647,0.007885206247182037,-5.332375769694495,-0.03718187633512482,0.13783445341182604,93.41229914219798,0.008297224235262413,-0.0036427625406076913,0.009401456881006824,0.006646938616296616,0.00010051459714527367,0.0005246460953857446,0.003705050864482473
205,-0.09467959294605967,193.31929132183046,-0.007914614970390123,-5.346038470417867,-0.03033237143166499,0.14069097270776387,93.37711411291201,-0.08686199603777335,193.3247613919901,0.005249751341546125,-5.349890297117028,-0.03127305375958178,0.14210693717420667,93.38021219129372,0.007817596908286317,0.005470070159645957,0.013164366311936248,-0.003851826699160732,-0.0009406823279167927,0.0014159644664427928,0.003098078381711389
206,-0.09534060453216013,193.051837193623,-0.017960374314856038,-5.352099778399664,-0.023265489047557795,0.1419843226565239,93.34557603502162,-0.08251013564311782,193.0624155940047,-0.015439122261936871,-5.367670999921725,-0.023571684255204062,0.14221840036397104,93.34954063230145,0.01283046888904231,0.010578400381717756,0.002521252052919167,-0.015571221522061585,-0.0003061952076462669,0.00023407770744715561,0.00396459727983256
207,-0.09652768508332736,192.78410355656882,-0.02895524282428826,-5.357216654125091,-0.01619915669248865,0.14066897154624192,93.31397866228829,-0.1009938070061315,192.7890190645685,-0.047037524881190756,-5.352878548933116,-0.01697894833807334,0.13942525523385169,93.32044109463226,-0.004466121922804142,0.004915507999669444,-0.018082282056902498,0.0043381051919748614,-0.0007797916455846918,-0.0012437163123902306,0.006462432343965929
208,-0.09783874318282886,192.51610855778267,-0.02291538483106473,-5.3625729294509705,-0.009048299515291559,0.1453653155416417,93.2824120767552,-0.08963241181640222,192.51908542668292,-0.03214018695546319,-5.358585578586164,-0.005997240362773493,0.14488227533101594,93.28988556799625,0.008206331366426636,0.002976868900248064,-0.009224802124398458,0.003987350864806949,0.003051059152518066,-0.00048304021062575697,0.007473491241057673
209,-0.09897159117008192,192.2478580189612,-0.021814503330604685,-5.367432675723428,-0.0017619519673832138,0.14608858637469213,93.25081948108333,-0.09625004391312457,192.24956132980657,-0.03818651889064806,-5.373841495082716,-0.0010841622982735721,0.14831342392329175,93.25736330764678,0.002721547256957349,0.0017033108453574641,-0.016372015560043373,-0.006408819359287499,0.0006777896691096416,0.0022248375485996175,0.00654382656345831
